#SampleID	BarcodeSequence	LinkerPrimerSequence	Order	Name	Days	Weeks	Months	Months_cat	Months_mitigation	Mitigation_status_num	Mitigation_status	Mitigation_status_begin_end	ASR	Concrete	Type	Type2	Input	Input_num	Collected	Year	Season	Season_num	Summer	Winter	S_Yr	Month	Halves	half_char	Thirds	Fourths	Concentration	Extracted	Ground	Extracted2	Rhodoluna	Rhodoluna_num	num_conc	neg_control	old_sample_ids	Description	ph	ppt	Conduc	Ca	Mg	K	Na	NH4	NO3	Cl	SO4	Br	svol	ppt.1	subppt	temp_avg	hum_avg	dew_pt_avg	wind_spd_avg	pressure_avg	precip_avg	precip_sum	snow_sum	rain_sum	temp_max	wind_spd_max	wind_gust	temp_min	time_to_grind	time_to_extract	grind_to_extract	faith_pd_raw	shannon_raw	evenness_raw	observed_otus_raw	total_reads_in_sample	reads_in_negs_per_sample	percent_reads_in_neg_controls	faith_pd_decontam	shannon_decontam	evenness_decontam	observed_otus_decontam	contam_counts_per_sample	percent_contam_reads	avg_conc	k__Bacteria;f__NA	k__Bacteria;p__Acidobacteria	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Chloroflexi	k__Bacteria;p__Cyanobacteria	k__Bacteria;p__Deinococcus-Thermus	k__Bacteria;p__Epsilonbacteraeota	k__Bacteria;p__Firmicutes	k__Bacteria;p__Fusobacteria	k__Bacteria;p__Patescibacteria	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Spirochaetes	k__Bacteria;p__Thermotogae	k__Bacteria;p__Verrucomicrobia	k__Bacteria;f__NA;g__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5	k__Bacteria;p__Actinobacteria;c__Actinobacteria	k__Bacteria;p__Bacteroidetes;c__Bacteroidia	k__Bacteria;p__Chloroflexi;c__Chloroflexia	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Erysipelotrichia	k__Bacteria;p__Firmicutes;c__Negativicutes	k__Bacteria;p__Fusobacteria;c__Fusobacteriia	k__Bacteria;p__Patescibacteria;c__Saccharimonadia	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Spirochaetes;c__Spirochaetia	k__Bacteria;p__Thermotogae;c__Thermotogae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	k__Bacteria;f__NA;g__NA;s__NA	k__Bacteria;p__Acidobacteria;c__Subgroup 5;s__NA	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Micrococcales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Propionibacteriales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Streptomycetales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Chitinophagales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Flavobacteriales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Sphingobacteriales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales	k__Bacteria;p__Cyanobacteria;c__Oxyphotobacteria;o__Chloroplast	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Deinococcales	k__Bacteria;p__Deinococcus-Thermus;c__Deinococci;o__Thermales	k__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales	k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales	k__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Oligoflexales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria Incertae Sedis	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Halothiobacillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	k__Bacteria;p__Thermotogae;c__Thermotogae;o__Petrotogales	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__uncultured
091714M_11	BBB	BBB	12	091714M.11	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	5/3/2016	A	May	na	0	0.093	FALSE	091714M11.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	27.61253629	3.773416558	0.58873247	85	44926	42485	0.945666207	40.09795321	4.271459511	0.67002872	83	42705	0.950563148	0.093	0.0	0.0	0.02256096135412526	0.01596801720711664	0.0	0.0009351693825544151	0.0003974469875856264	0.0011222032590652983	0.19177986112734668	0.009679003109438198	0.0	0.6933345802258433	0.0	0.06422275734692447	0.0	0.0	0.0	0.02256096135412526	0.01596801720711664	0.0	0.0009351693825544151	0.0003974469875856264	0.0011222032590652983	0.1549809459238305	0.03679891520351623	0.0	0.0	0.009679003109438198	0.0	0.03810815233909241	0.00021041311107474343	0.6550160147756763	0.0	0.06422275734692447	0.0	0.0	0.0	0.012227339676898978	0.00804245668996797	0.001963855703364272	0.0003273092838940453	0.0	0.00862693755406448	0.00011689617281930189	0.006990391134594254	0.00023379234563860378	0.0	0.0	0.0009351693825544151	0.0	0.0003974469875856264	0.0011222032590652983	0.006335772566806163	0.1486451733570243	0.03679891520351623	0.0	0.0	0.0	0.009679003109438198	0.0	0.0	0.0	0.0006546185677880906	0.019498281626259554	0.0	0.00016365464194702264	0.0	0.01779159750309775	0.0	0.0	7.013770369158114e-05	0.0001402754073831623	0.0	0.001543029481214785	0.5654969256306548	0.0	0.016505739602085425	0.0	0.0	0.018937179996726908	0.0012390994318846001	0.001122203259065298	0.021088069576602062	0.02908376779744231	0.0	0.06422275734692447	0.0
091714M_12	BBB	BBB	12	091714M.12	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Low	5/3/2016	A	May	na	0	0.074	FALSE	091714M12.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	594	#VALUE!	29.1501662	3.455226787	0.55135543	77	42814	41831	0.97704022	NA	NA	NA	NA	42097	0.983253141	0.093	0.0	0.0	0.029936726791953916	0.012843516857115876	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.17334025875908968	0.008098026253659458	0.0	0.721668712815186	0.0	0.05208234960808386	0.0	0.0	0.0	0.029936726791953916	0.012843516857115876	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.1450561903862499	0.02828406837283974	0.0	0.0	0.008098026253659458	0.0	0.05127962980451411	0.0006846727736330154	0.6697044102370386	0.0	0.05208234960808386	0.0	0.0	0.0	0.020162432713192936	0.00916044952309	0.00014165643592407216	0.0004721881197469072	0.0	0.006587024270469356	0.0	0.005477382189064123	0.0007791103975823969	0.0	0.0	0.0	0.0	0.0005194069317215979	0.0015110019831901028	0.005973179714798375	0.1390830106714515	0.02828406837283974	0.0	0.0	0.0	0.008098026253659458	0.0	0.0	0.0	0.0006138445556709793	0.023987156483142882	0.0	0.00030692227783548964	0.0	0.02637170648786477	0.0	0.0	0.0	0.0006846727736330154	0.0	0.0015346113891774483	0.5785957125318728	0.0	0.019855510435357448	9.443762394938144e-05	0.0	0.014708659930116158	0.0012749079233166493	0.001723486637076211	0.01749456983662291	0.034422513929549536	0.0	0.05208234960808386	0.0
091714M_4	BBB	BBB	12	091714M.4	503	72	16	16_	16_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/17/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	September	2	second	3	4	Medium	4/21/2016	A	April	high	2	0.112	FALSE	091714M4.fastq	091714M	5.485	33.9852	13.48571429	0.126	0.03	0.040285714	0.53925	0.4166	1.173714286	0.95975	0.672	0.005428571	940.75	33.9852	33.9852	72.49245283	74.53419811	63.36426887	7.07112426	30.06512972	0.086049383	6.97	0	48	91.9	24.2	35.7	48	#VALUE!	582	#VALUE!	27.47859067	3.622476041	0.56669214	84	51357	32689	0.636505248	22.15719175	5.483371729	0.936051471	58	48733	0.948906673	0.093	0.0	0.0	0.06180152671755725	0.0019338422391857507	0.0	0.014737913486005089	0.0	0.0	0.04653435114503817	0.0	0.0	0.8737913486005087	0.0	0.0012010178117048346	0.0	0.0	0.0	0.06180152671755725	0.0019338422391857507	0.0	0.014737913486005089	0.0	0.0	0.04453944020356234	0.001994910941475827	0.0	0.0	0.0	0.0	0.030493638676844785	0.0	0.8432977099236642	0.0	0.0012010178117048346	0.0	0.0	0.0	0.000366412213740458	0.005862595419847328	0.05349618320610687	0.0020763358778625954	0.0	0.0	0.0	0.0	0.0019338422391857507	0.0	0.0	0.014737913486005089	0.0	0.0	0.0	0.014798982188295165	0.029740458015267174	0.001994910941475827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004010178117048346	0.014412213740458016	0.0	0.0	0.0	0.012071246819338423	0.0	0.0	0.0	0.0	0.0	0.0	0.10878371501272265	0.0	0.6939236641221374	0.0011399491094147582	0.0	0.0008142493638676844	0.0	0.027419847328244276	0.0038473282442748093	0.007368956743002544	0.0	0.0012010178117048346	0.0
071513M_1	BBB	BBB	2	071513M.1	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	9/8/2016	5/12/2016	September	na	0	0.169	FALSE	071513M1.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1151	119	28.84712559	3.859727156	0.610530063	80	52135	44039	0.844710847	35.83131931	5.93890345	0.895849144	99	49938	0.957859403	0.155	0.0	0.0	0.011660531290418864	0.0056312804696050135	0.0	0.002367923589692568	0.0	0.0011143169833847378	0.21514277186349617	0.004178688687692767	0.0	0.7483832454482141	0.0	0.011521241667495772	0.0	0.0	0.0	0.011660531290418864	0.0056312804696050135	0.0	0.002367923589692568	0.0	0.0011143169833847378	0.2078201174012536	0.007322654462242563	0.0	0.0	0.004178688687692767	0.0	0.016356581434683114	0.0	0.7320266640135311	0.0	0.011521241667495772	0.0	0.0	0.0	0.00979007063973734	0.0	0.0003780718336483932	0.0014923888170331311	0.0	0.001174012536066063	0.0008158392199781115	0.0028852850462640534	0.0007561436672967863	0.0	0.0	0.002367923589692568	0.0	0.0	0.0011143169833847378	0.0027061983882200775	0.20511391901303352	0.007322654462242563	0.0	0.0	0.0	0.004178688687692767	0.0	0.0	0.0	0.0008158392199781116	0.009829867674858222	0.0	9.949258780220874e-05	0.0	0.005611381952044572	0.0	0.0	0.0	0.0	0.0	0.0014326932643518057	0.5658939409014029	0.0	0.12183862302258483	0.001193911053626505	0.0	0.006029250820813849	0.0008158392199781116	0.008715550691473485	0.016456074022485327	0.009650781016814247	0.0	0.011521241667495772	0.0
071513M_7	BBB	BBB	2	071513M.7	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/16/2016	5/12/2016	May	low	1	0.151	FALSE	071513M7.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1036	4	34.7398345	4.12614274	0.617085533	103	50328	42592	0.846288348	67.88179958	6.15796388	0.834973689	166	47525	0.944305357	0.155	0.0	0.0	0.0238110209813662	0.008426083128969378	0.0	0.006078517680102286	0.0002305644637280178	0.00025152486952147396	0.21316732691944923	0.00513529941939676	0.0	0.7181035024838077	0.0	0.024796160053658638	0.0	0.0	0.0	0.0238110209813662	0.008426083128969378	0.0	0.006078517680102286	0.0002305644637280178	0.00025152486952147396	0.20239367834161276	0.010773648577836465	0.0	0.0	0.00513529941939676	0.0	0.03556980863149511	0.0	0.6825336938523128	0.0	0.024796160053658638	0.0	0.0	0.0	0.02058311848917395	0.00025152486952147396	0.0011318619128466328	0.0018445157098241423	0.0	0.003018298434257687	0.001823555304030686	0.0029554172168773187	0.0006288121738036848	0.0	0.0	0.006078517680102286	0.0	0.0002305644637280178	0.00025152486952147396	0.004443606028212707	0.19795007231340003	0.010773648577836465	0.0	0.0	0.0	0.00513529941939676	0.0	0.0	0.00025152486952147396	0.0028086943763231255	0.025907061560711812	0.0	0.00041920811586912323	0.0	0.0061833197090695674	0.0	0.0	0.0	0.0	0.0	0.0008593766375317026	0.5238005407784694	0.0	0.09499255905594332	0.0018025948982372298	0.0	0.007881112578339516	0.0005449705506298602	0.010249638433000063	0.027017963067764994	0.015384937852396823	0.0	0.024796160053658638	0.0
071513M_9	BBB	BBB	2	071513M.9	74	11	2	2_	2_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	7/15/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	July	1	first	1	1	Medium	5/16/2016	5/12/2016	May	low	1	0.145	FALSE	071513M9.fastq	071513M	4.922	61.468	9.6	0.0938	0.018	0.028	0.1702	0.314333333	1.17375	0.355	0.561333333	0.005	1343.54	61.468	61.468	76.21904266	77.51716961	68.16243496	7.044340602	30.00752856	0.102439024	21	0	145	91.9	27.6	36.8	57	1032	1036	4	34.36594353	4.227661836	0.629655532	105	53352	37802	0.708539511	46.79583353	6.546642884	0.938280097	126	50864	0.953366322	0.155	0.0	0.0	0.007878966499656154	0.00732881422536595	0.0	0.001984477846546812	0.0	0.0007073386383731211	0.1703310737793497	0.002023774437567541	0.0	0.8010610079575594	0.0	0.008684546615581098	0.0	0.0	0.0	0.007878966499656154	0.00732881422536595	0.0	0.001984477846546812	0.0	0.0007073386383731211	0.16695156695156702	0.00337950682778269	0.0	0.0	0.002023774437567541	0.0	0.06890657235484825	0.0005501522742902053	0.7316042833284209	0.0	0.008684546615581098	0.0	0.0	0.0	0.0044405147853423714	0.0007859318204145791	0.0014932704587877002	0.0011592494351115041	0.0	0.0002357795461243737	0.004086845466155811	0.000825228411435308	0.0021809608016504565	0.0	0.0	0.001984477846546812	0.0	0.0	0.0007073386383731211	0.0016897534138913448	0.16526181353767566	0.00337950682778269	0.0	0.0	0.0	0.002023774437567541	0.0	0.0	0.0	0.005128205128205128	0.0491207387759112	0.0	0.0	0.0	0.014657628450731897	0.0	0.0	0.00021613125061400922	0.0003340210236761961	0.0	0.0004715590922487474	0.44063267511543386	0.0	0.2524609490126732	0.0037331761469692505	0.0	0.002357795461243737	0.0	0.01259455742214363	0.013832400039296592	0.005521171038412417	0.0	0.008684546615581098	0.0
090413M_1	BBB	BBB	3	090413M.1	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	High	6/16/2016	6/13/2016	June	na	0	0.264	FALSE	090413M1.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	31.17281317	3.68402	0.574784724	85	45265	42785	0.945211532	40.04885133	6.049031897	0.899093849	106	43739	0.966287419	0.215333333	0.0	0.0	0.013679890560875513	0.004035567715458276	0.0	0.010419516643866849	0.00022799817601459188	0.0005927952576379389	0.20649794801641583	0.00364797081623347	0.0	0.7457592339261282	0.0	0.0151390788873689	0.0	0.0	0.0	0.013679890560875513	0.004035567715458276	0.0	0.010419516643866849	0.00022799817601459188	0.0005927952576379389	0.19566803465572274	0.010829913360693114	0.0	0.0	0.00364797081623347	0.0	0.08531691746466029	0.0006611947104423165	0.6597811217510257	0.0	0.0151390788873689	0.0	0.0	0.0	0.01206110351117191	0.0009347925216598267	0.0001823985408116735	0.0005015959872321021	0.0	0.0010715914272685818	0.0018695850433196534	0.001094391244870041	0.0	0.0	0.0	0.010419516643866849	0.0	0.00022799817601459188	0.0005927952576379389	0.0004103967168262654	0.1952576379388965	0.010829913360693114	0.0	0.0	0.0	0.00364797081623347	0.0	0.0	0.0	0.0028727770177838577	0.06415868673050616	0.0	0.0	0.0	0.01828545371637027	0.0	0.0	0.0	0.0006611947104423165	0.0	0.0010487916096671226	0.6017555859553123	0.0	0.01741906064751482	0.0031235750113999088	0.0	0.007888736890104879	0.0005471956224350205	0.004354765161878705	0.013611491108071135	0.010031919744642043	0.0	0.0151390788873689	0.0
090413M_2	BBB	BBB	3	090413M.2	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	High	6/16/2016	6/13/2016	June	na	0	0.212	FALSE	090413M2.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	30.60333409	3.884075004	0.595391755	92	48246	45156	0.93595324	45.51925935	5.604863322	0.81580288	117	46021	0.953882187	0.215333333	0.0	0.0	0.01065749892565535	0.01658788139235066	0.0	0.02645036527718092	0.0003867640739149119	0.001289213579716373	0.1996132359260851	0.010227761065749894	6.446067898581865e-05	0.6708852599914049	0.0	0.06383755908895573	0.0	0.0	0.0	0.01065749892565535	0.01658788139235066	0.0	0.02645036527718092	0.0003867640739149119	0.001289213579716373	0.16968199398366998	0.029931241942415126	0.0	0.0	0.010227761065749894	6.446067898581865e-05	0.03435754189944135	0.005328749462827675	0.6311989686291359	0.0	0.06383755908895573	0.0	0.0	0.0	0.009776536312849162	0.00034379028792436617	0.00032230339492909325	0.00021486892995272884	0.0	0.008422862054146971	0.0008809626128061882	0.006596476149548775	0.0006875805758487322	0.0	0.0	0.02645036527718092	0.0	0.0003867640739149119	0.001289213579716373	0.07198109153416417	0.0977009024495058	0.029931241942415126	0.0	0.0	0.0	0.010227761065749894	6.446067898581865e-05	0.0	0.0	0.002599914052428019	0.018457241082939408	0.0	0.0002578427159432746	0.0	0.013042544048130641	0.0	0.0	0.0	0.005328749462827675	0.0	0.0013751611516974644	0.5555006446067898	0.0	0.014911903738719378	0.00027932960893854746	0.0	0.015148259561667383	0.0009454232917920069	0.0011817791147400085	0.013364847443059734	0.02849162011173184	0.0	0.06383755908895573	0.0
090413M_3	BBB	BBB	3	090413M.3	125	18	4	4_	4_mitigated	1	mitigated	mitigated_middle	unreactive	Yes	Concrete	Mitigated Concrete	Normal	2	9/4/2013	2013	Summer	3	TRUE	FALSE	Summer 2013	September	1	first	1	1	Medium	6/16/2016	6/13/2016	June	na	0	0.17	FALSE	090413M3.fastq	090413M	4.918	20.87033333	12.26666667	0.2826	0.06	0.025333333	0.0464	0.734833333	1.172833333	0.1412	1.509166667	0.007333333	932.54	20.87033333	20.87033333	73.89358407	76.62942478	65.49435841	6.170464602	30.01609513	0.090434783	12.48	0	82	88	29.9	44.9	55	1013	1016	3	34.34034917	3.797477051	0.582117113	92	49915	44894	0.899408995	56.85487896	6.348811385	0.908441527	127	48330	0.968246018	0.215333333	0.0	0.0	0.024404308338653542	0.008443684741643842	0.0	0.0035834174269415327	0.0	0.0009473402393063822	0.2182383590419507	0.006919702617542271	0.0	0.7107111230100699	0.0	0.026752064583891098	0.0	0.0	0.0	0.024404308338653542	0.008443684741643842	0.0	0.0035834174269415327	0.0	0.0009473402393063822	0.20608769075519492	0.012150668286755772	0.0	0.0	0.006919702617542271	0.0	0.0264225549354367	0.0	0.6842885680746335	0.0	0.026752064583891098	0.0	0.0	0.0	0.021932985975245588	0.00026772658936919497	0.0005972362378235887	0.0016063595362151698	0.0	0.0029038037770043454	0.0016681425953003685	0.0032333134254587397	0.000638424943880388	0.0	0.0	0.0035834174269415327	0.0	0.0	0.0009473402393063822	0.0044277859011059165	0.20165990485408902	0.012150668286755772	0.0	0.0	0.0	0.006919702617542271	0.0	0.0	0.00026772658936919497	0.0026154828346067506	0.016763803365117284	0.0	0.0003295096484543938	0.0	0.006446032497889079	0.0	0.0	0.0	0.0	0.0	0.0012150668286755773	0.5584776654241405	0.0	0.07030912123895625	0.0015033877710731716	0.0	0.008546656506785839	0.0005972362378235889	0.0031097473072883414	0.024692629281051134	0.015837057478839303	0.0	0.026752064583891098	0.0
071514U_10	BBB	BBB	10	071514U.10	439	63	14	14_	14_unmitigated	0	unmitigated	unmitigated_middle	reactive	Yes	Concrete	Unmitigated Concrete	Normal	2	7/15/2014	2014	Summer	3	TRUE	FALSE	Summer 2014	July	2	second	3	3	High	5/4/2016	A	May	na	0	0.433	FALSE	071514U10.fastq	071514U	5.135	20.5105	14.8	0.13775	0.0745	0.0644	0.12225	0.355	1.5682	0.23575	0.645	0.0064	814.375	20.5105	20.5105	76.31498173	69.98294762	64.97904994	8.201587302	30.01416565	0.147083333	14.12	0	66	93	40.3	51.8	55	#VALUE!	659	#VALUE!	17.16397832	2.138526383	0.378912274	50	59990	58329	0.972312052	17.66297856	4.762552094	0.888941832	41	58541	0.975845974	0.216333333	0.0	0.0	0.0018745100712313828	0.0023005350874203334	0.0	0.0	0.0	0.0	0.05086738693296071	0.0	0.0	0.9363689035820181	0.0	0.008588664326369245	0.0	0.0	0.0	0.0018745100712313828	0.0023005350874203334	0.0	0.0	0.0	0.0	0.03938175249650659	0.011485634436454109	0.0	0.0	0.0	0.0	0.0064414982447769335	0.001397362053099758	0.9285300432841415	0.0	0.008588664326369245	0.0	0.0	0.0	0.0011417470433863876	0.00023857400906581233	0.00028969701100848644	0.0002044920077706963	0.0	0.0013632800518046419	0.0005282710200742987	0.0004089840155413926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009542960362632494	0.03842745646024334	0.011485634436454109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005964350226645308	0.005845063222112402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001397362053099758	0.0	0.0003578610135987185	0.881394635492996	0.0	0.01584813060222896	0.00017041000647558023	0.0	0.0074298762823352986	0.0005623530213694148	0.0024027810913056814	0.0071401792713268126	0.013223816502505027	0.0	0.008588664326369245	0.0
